,station_id,station_line,lat,Complex ID,name,lines,boro,long,line_,dir,pf_id,node_id
629,M06,1,40.703362,111,Seneca Av,M,Q,-73.90774,M,S,M06-M-S,M06-M-S
630,M08,1,40.70003,630,Myrtle - Wyckoff Avs,M,Bk,-73.912385,M,S,M08-M-S,M08-M-S
631,M09,1,40.699264,113,Knickerbocker Av,M,Bk,-73.919711,M,S,M09-M-S,M09-M-S
632,M10,1,40.698457,114,Central Av,M,Bk,-73.927397,M,S,M10-M-S,M10-M-S
633,M11,1,40.697807,97,Myrtle Av,J M Z,Bk,-73.935657,J,S,M11-J-S,M11-J-S
634,M11,2,40.697207,97,Myrtle Av,J M Z,Bk,-73.935057,M,S,M11-M-S,M11-M-S
635,M11,3,40.696607,97,Myrtle Av,J M Z,Bk,-73.935657,Z,S,M11-Z-S,M11-Z-S
636,M12,1,40.70086,98,Flushing Av,J M,Bk,-73.941126,J,S,M12-J-S,M12-J-S
637,M12,2,40.70026,98,Flushing Av,J M,Bk,-73.94052599999999,M,S,M12-M-S,M12-M-S
638,M13,1,40.704468999999996,99,Lorimer St,J M,Bk,-73.947408,J,S,M13-J-S,M13-J-S
639,M13,2,40.703869,99,Lorimer St,J M,Bk,-73.94680799999999,M,S,M13-M-S,M13-M-S
640,M14,1,40.70747,100,Hewes St,J M,Bk,-73.953431,J,S,M14-J-S,M14-J-S
641,M14,2,40.70687,100,Hewes St,J M,Bk,-73.95283099999999,M,S,M14-M-S,M14-M-S
642,M16,1,40.708959,101,Marcy Av,J M Z,Bk,-73.957757,J,S,M16-J-S,M16-J-S
643,M16,2,40.708359,101,Marcy Av,J M Z,Bk,-73.957157,M,S,M16-M-S,M16-M-S
644,M16,3,40.707759,101,Marcy Av,J M Z,Bk,-73.957757,Z,S,M16-Z-S,M16-Z-S
645,M18,1,40.718914999999996,625,Essex St,J M Z,M,-73.987437,J,S,M18-J-S,M18-J-S
646,M18,2,40.718315,625,Essex St,J M Z,M,-73.986837,M,S,M18-M-S,M18-M-S
647,M18,3,40.717715,625,Essex St,J M Z,M,-73.987437,Z,S,M18-Z-S,M18-Z-S
648,M19,1,40.72088,103,Bowery,J Z,M,-73.993915,J,S,M19-J-S,M19-J-S
649,M19,2,40.72028,103,Bowery,J Z,M,-73.993315,Z,S,M19-Z-S,M19-Z-S
650,M20,1,40.718692,623,Canal St,J Z,M,-73.999892,J,S,M20-J-S,M20-J-S
651,M20,2,40.718092,623,Canal St,J Z,M,-73.999292,Z,S,M20-Z-S,M20-Z-S
652,M21,1,40.713843,622,Chambers St,J Z,M,-74.003401,J,S,M21-J-S,M21-J-S
653,M21,2,40.713243,622,Chambers St,J Z,M,-74.00280099999999,Z,S,M21-Z-S,M21-Z-S
654,M22,1,40.710974,628,Fulton St,J Z,M,-74.007582,J,S,M22-J-S,M22-J-S
655,M22,2,40.710374,628,Fulton St,J Z,M,-74.006982,Z,S,M22-Z-S,M22-Z-S
656,M23,1,40.707076,107,Broad St,J Z,M,-74.011056,J,S,M23-J-S,M23-J-S
657,M23,2,40.706476,107,Broad St,J Z,M,-74.01045599999999,Z,S,M23-Z-S,M23-Z-S
658,N02,1,40.635664,71,8 Av,N,Bk,-74.011719,N,S,N02-N-S,N02-N-S
659,N03,1,40.631986,72,Fort Hamilton Pkwy,N,Bk,-74.005351,N,S,N03-N-S,N03-N-S
660,N04,1,40.625442,615,New Utrecht Av,N IBX,Bk,-73.996353,N,S,N04-N-S,N04-N-S
661,N04,2,40.624842,615,New Utrecht Av,N IBX,Bk,-73.995753,IBX,S,N04-IBX-S,N04-IBX-S
662,N05,1,40.621271,74,18 Av,N,Bk,-73.990414,N,S,N05-N-S,N05-N-S
663,N06,1,40.61801,75,20 Av,N,Bk,-73.985026,N,S,N06-N-S,N06-N-S
664,N07,1,40.612415,76,Bay Pkwy,N,Bk,-73.981848,N,S,N07-N-S,N07-N-S
665,N08,1,40.604523,77,Kings Hwy,N,Bk,-73.980353,N,S,N08-N-S,N08-N-S
666,N09,1,40.598073,78,Avenue U,N,Bk,-73.979137,N,S,N09-N-S,N09-N-S
667,N10,1,40.593320999999996,79,86 St,N,Bk,-73.97823,N,S,N10-N-S,N10-N-S
668,Q01,1,40.718983,623,Canal St,N Q,M,-74.00046,N,S,Q01-N-S,Q01-N-S
669,Q01,2,40.718383,623,Canal St,N Q,M,-73.99986,Q,S,Q01-Q-S,Q01-Q-S
670,Q03,1,40.769399,477,72 St,Q,M,-73.958424,Q,S,Q03-Q-S,Q03-Q-S
671,Q04,1,40.778490999999995,476,86 St,Q,M,-73.951787,Q,S,Q04-Q-S,Q04-Q-S
672,Q05,1,40.784918,475,96 St,Q,M,-73.947152,Q,S,Q05-Q-S,Q05-Q-S
673,R01,1,40.775636,1,Astoria - Ditmars Blvd,N W,Q,-73.912034,N,S,R01-N-S,R01-N-S
674,R01,2,40.775036,1,Astoria - Ditmars Blvd,N W,Q,-73.911434,W,S,R01-W-S,R01-W-S
675,R03,1,40.770858,2,Astoria Blvd,N W,Q,-73.917843,N,S,R03-N-S,R03-N-S
676,R03,2,40.770258,2,Astoria Blvd,N W,Q,-73.917243,W,S,R03-W-S,R03-W-S
677,R04,1,40.767379,3,30 Av,N W,Q,-73.921479,N,S,R04-N-S,R04-N-S
678,R04,2,40.766779,3,30 Av,N W,Q,-73.920879,W,S,R04-W-S,R04-W-S
679,R05,1,40.76242,4,Broadway,N W,Q,-73.925508,N,S,R05-N-S,R05-N-S
680,R05,2,40.76182,4,Broadway,N W,Q,-73.92490799999999,W,S,R05-W-S,R05-W-S
681,R06,1,40.757404,5,36 Av,N W,Q,-73.929575,N,S,R06-N-S,R06-N-S
682,R06,2,40.756804,5,36 Av,N W,Q,-73.928975,W,S,R06-W-S,R06-W-S
683,R08,1,40.753482,6,39 Av,N W,Q,-73.932755,N,S,R08-N-S,R08-N-S
684,R08,2,40.752882,6,39 Av,N W,Q,-73.932155,W,S,R08-W-S,R08-W-S
685,R09,1,40.751182,461,Queensboro Plaza,N W,Q,-73.940202,N,S,R09-N-S,R09-N-S
686,R09,2,40.750582,461,Queensboro Plaza,N W,Q,-73.939602,W,S,R09-W-S,R09-W-S
687,R11,1,40.763259999999995,613,Lexington Av/59 St,N W R,M,-73.967258,N,S,R11-N-S,R11-N-S
688,R11,2,40.76266,613,Lexington Av/59 St,N W R,M,-73.966658,W,S,R11-W-S,R11-W-S
689,R11,3,40.76206,613,Lexington Av/59 St,N W R,M,-73.967258,R,S,R11-R-S,R11-R-S
690,R13,1,40.765411,8,5 Av/59 St,N W R,M,-73.973347,N,S,R13-N-S,R13-N-S
691,R13,2,40.764811,8,5 Av/59 St,N W R,M,-73.972747,W,S,R13-W-S,R13-W-S
692,R13,3,40.764211,8,5 Av/59 St,N W R,M,-73.973347,R,S,R13-R-S,R13-R-S
693,R14,1,40.765264,9,57 St - 7 Av,N Q R W,M,-73.980658,N,S,R14-N-S,R14-N-S
694,R14,2,40.764664,9,57 St - 7 Av,N Q R W,M,-73.980058,Q,S,R14-Q-S,R14-Q-S
695,R14,3,40.764064000000005,9,57 St - 7 Av,N Q R W,M,-73.980658,R,S,R14-R-S,R14-R-S
696,R14,4,40.764664,9,57 St - 7 Av,N Q R W,M,-73.98125800000001,W,S,R14-W-S,R14-W-S
697,R15,1,40.760501,10,49 St,N R W,M,-73.984139,N,S,R15-N-S,R15-N-S
698,R15,2,40.759901,10,49 St,N R W,M,-73.983539,R,S,R15-R-S,R15-R-S
699,R15,3,40.759301,10,49 St,N R W,M,-73.984139,W,S,R15-W-S,R15-W-S
700,R16,1,40.755272,611,Times Sq - 42 St,N Q R W,M,-73.986754,N,S,R16-N-S,R16-N-S
701,R16,2,40.754672,611,Times Sq - 42 St,N Q R W,M,-73.986154,Q,S,R16-Q-S,R16-Q-S
702,R16,3,40.754072,611,Times Sq - 42 St,N Q R W,M,-73.986754,R,S,R16-R-S,R16-R-S
703,R16,4,40.754672,611,Times Sq - 42 St,N Q R W,M,-73.98735400000001,W,S,R16-W-S,R16-W-S
704,R17,1,40.750167,607,34 St - Herald Sq,N Q R W,M,-73.98795,N,S,R17-N-S,R17-N-S
705,R17,2,40.749567,607,34 St - Herald Sq,N Q R W,M,-73.98734999999999,Q,S,R17-Q-S,R17-Q-S
706,R17,3,40.748967,607,34 St - Herald Sq,N Q R W,M,-73.98795,R,S,R17-R-S,R17-R-S
707,R17,4,40.749567,607,34 St - Herald Sq,N Q R W,M,-73.98855,W,S,R17-W-S,R17-W-S
708,R18,1,40.746094,13,28 St,R W,M,-73.988691,R,S,R18-R-S,R18-R-S
709,R18,2,40.745494,13,28 St,R W,M,-73.988091,W,S,R18-W-S,R18-W-S
710,R19,1,40.741903,14,23 St,R W,M,-73.989344,R,S,R19-R-S,R19-R-S
711,R19,2,40.741303,14,23 St,R W,M,-73.988744,W,S,R19-W-S,R19-W-S
712,R20,1,40.736336,602,14 St - Union Sq,N Q R W,M,-73.990568,N,S,R20-N-S,R20-N-S
713,R20,2,40.735736,602,14 St - Union Sq,N Q R W,M,-73.98996799999999,Q,S,R20-Q-S,R20-Q-S
714,R20,3,40.735136000000004,602,14 St - Union Sq,N Q R W,M,-73.990568,R,S,R20-R-S,R20-R-S
715,R20,4,40.735736,602,14 St - Union Sq,N Q R W,M,-73.991168,W,S,R20-W-S,R20-W-S
716,R21,1,40.730928,16,8 St - NYU,R W,M,-73.992629,R,S,R21-R-S,R21-R-S
717,R21,2,40.730328,16,8 St - NYU,R W,M,-73.99202899999999,W,S,R21-W-S,R21-W-S
718,R22,1,40.724928999999996,17,Prince St,R W,M,-73.997702,R,S,R22-R-S,R22-R-S
719,R22,2,40.724329,17,Prince St,R W,M,-73.997102,W,S,R22-W-S,R22-W-S
720,R23,1,40.720127,623,Canal St,R W,M,-74.001775,R,S,R23-R-S,R23-R-S
721,R23,2,40.719527,623,Canal St,R W,M,-74.00117499999999,W,S,R23-W-S,R23-W-S
722,R24,1,40.713882,20,City Hall,R W,M,-74.006978,R,S,R24-R-S,R24-R-S
723,R24,2,40.713282,20,City Hall,R W,M,-74.006378,W,S,R24-W-S,R24-W-S
724,R25,1,40.711268,624,Cortlandt St,R W,M,-74.011029,R,S,R25-R-S,R25-R-S
725,R25,2,40.710668,624,Cortlandt St,R W,M,-74.01042899999999,W,S,R25-W-S,R25-W-S
726,R26,1,40.70782,22,Rector St,R W,M,-74.013342,R,S,R26-R-S,R26-R-S
727,R26,2,40.70722,22,Rector St,R W,M,-74.01274199999999,W,S,R26-W-S,R26-W-S
728,R27,1,40.703686999999995,635,Whitehall St,R W,M,-74.012994,R,S,R27-R-S,R27-R-S
729,R27,2,40.703087,635,Whitehall St,R W,M,-74.012394,W,S,R27-W-S,R27-W-S
730,R28,1,40.6947,620,Court St,R,Bk,-73.991777,R,S,R28-R-S,R28-R-S
731,R29,1,40.69278,636,Jay St - MetroTech,R,Bk,-73.985942,R,S,R29-R-S,R29-R-S
732,R30,1,40.691235,26,DeKalb Av,B Q R,Bk,-73.981824,B,S,R30-B-S,R30-B-S
733,R30,2,40.690635,26,DeKalb Av,B Q R,Bk,-73.981224,Q,S,R30-Q-S,R30-Q-S
734,R30,3,40.690035,26,DeKalb Av,B Q R,Bk,-73.981824,R,S,R30-R-S,R30-R-S
735,R31,1,40.684266,617,Atlantic Av - Barclays Ctr,D N R,Bk,-73.97881,D,S,R31-D-S,R31-D-S
736,R31,2,40.683666,617,Atlantic Av - Barclays Ctr,D N R,Bk,-73.97820999999999,N,S,R31-N-S,R31-N-S
737,R31,3,40.683066000000004,617,Atlantic Av - Barclays Ctr,D N R,Bk,-73.97881,R,S,R31-R-S,R31-R-S
738,R32,1,40.677915999999996,28,Union St,R,Bk,-73.98311,R,S,R32-R-S,R32-R-S
739,R33,1,40.671447,608,9 St,R,Bk,-73.988302,R,S,R33-R-S,R33-R-S
740,R34,1,40.666014,30,Prospect Av,R,Bk,-73.992872,R,S,R34-R-S,R34-R-S
741,R35,1,40.660997,31,25 St,R,Bk,-73.998091,R,S,R35-R-S,R35-R-S
742,R36,1,40.655744,32,36 St,D N R,Bk,-74.003549,D,S,R36-D-S,R36-D-S
743,R36,2,40.655144,32,36 St,D N R,Bk,-74.002949,N,S,R36-N-S,R36-N-S
744,R36,3,40.654544,32,36 St,D N R,Bk,-74.003549,R,S,R36-R-S,R36-R-S
745,R39,1,40.649539,33,45 St,R,Bk,-74.010006,R,S,R39-R-S,R39-R-S
746,R40,1,40.645669,34,53 St,R,Bk,-74.014034,R,S,R40-R-S,R40-R-S
747,R41,1,40.641962,35,59 St,N R,Bk,-74.017881,N,S,R41-N-S,R41-N-S
748,R41,2,40.641362,35,59 St,N R,Bk,-74.017281,R,S,R41-R-S,R41-R-S
749,R42,1,40.635567,36,Bay Ridge Av,R,Bk,-74.023377,R,S,R42-R-S,R42-R-S
750,R43,1,40.630342,37,77 St,R,Bk,-74.02551,R,S,R43-R-S,R43-R-S
751,R44,1,40.623287,38,86 St,R,Bk,-74.028398,R,S,R44-R-S,R44-R-S
752,R45,1,40.617222,39,Bay Ridge - 95 St,R,Bk,-74.030876,R,S,R45-R-S,R45-R-S
753,S01,1,40.681196,627,Franklin Av,S,Bk,-73.955827,S,S,S01-S-S,S01-S-S
754,S03,1,40.675371999999996,141,Park Pl,S,Bk,-73.957624,S,S,S03-S-S,S03-S-S
755,S04,1,40.670943,626,Botanic Garden,S,Bk,-73.959245,S,S,S04-S-S,S04-S-S
756,X1,1,40.642624999999995,X1,Brooklyn Army Terminal,IBX,Bk,-74.028859,IBX,S,X1-IBX-S,X1-IBX-S
757,X12,1,40.701053,X12,Myrtle Av,IBX,Q,-73.894421,IBX,S,X12-IBX-S,X12-IBX-S
758,X14,1,40.733615,X14,74 St,IBX,Q,-73.887789,IBX,S,X14-IBX-S,X14-IBX-S
759,X15,1,40.739086,X15,Queens Blvd,IBX,Q,-73.890111,IBX,S,X15-IBX-S,X15-IBX-S
760,X16,1,40.74713,X16,Jackson Hts ,IBX,Q,-73.894401,IBX,S,X16-IBX-S,X16-IBX-S
761,X5,1,40.631502,X5,Brooklyn College,IBX,Bk,-73.947985,IBX,S,X5-IBX-S,X5-IBX-S
762,X6,1,40.637948,X6,Farragut Rd - Utica Av,IBX,Bk,-73.928442,IBX,S,X6-IBX-S,X6-IBX-S
763,X7,1,40.644189,X7,Ralph Av,IBX,Bk,-73.919353,IBX,S,X7-IBX-S,X7-IBX-S
764,X8,1,40.651828,X8,Rockaway Pkwy,IBX,Bk,-73.908889,IBX,S,X8-IBX-S,X8-IBX-S
765,101,1,40.890448,293,Van Cortlandt Park - 242 St,1,Bx,-73.898583,1,N,101-1-N,101-1-N
766,103,1,40.885867,294,238 St,1,Bx,-73.90087,1,N,103-1-N,103-1-N
767,104,1,40.880055999999996,295,231 St,1,Bx,-73.904834,1,N,104-1-N,104-1-N
768,106,1,40.875761,296,Marble Hill - 225 St,1,M,-73.909831,1,N,106-1-N,106-1-N
769,107,1,40.870644,297,215 St,1,M,-73.915279,1,N,107-1-N,107-1-N
770,108,1,40.865821,298,207 St,1,M,-73.918822,1,N,108-1-N,108-1-N
771,109,1,40.861731,299,Dyckman St,1,M,-73.925536,1,N,109-1-N,109-1-N
772,110,1,40.856424999999994,300,191 St,1,M,-73.929412,1,N,110-1-N,110-1-N
773,111,1,40.850705,301,181 St,1,M,-73.933596,1,N,111-1-N,111-1-N
774,112,1,40.841756,605,168 St - Washington Hts,1,M,-73.940133,1,N,112-1-N,112-1-N
775,113,1,40.835240999999996,303,157 St,1,M,-73.94489,1,N,113-1-N,113-1-N
776,114,1,40.827751,304,145 St,1,M,-73.95036,1,N,114-1-N,114-1-N
777,115,1,40.823207999999994,305,137 St - City College,1,M,-73.953676,1,N,115-1-N,115-1-N
778,116,1,40.816781,306,125 St,1,M,-73.958372,1,N,116-1-N,116-1-N
779,117,1,40.808921999999995,307,116 St - Columbia University,1,M,-73.96411,1,N,117-1-N,117-1-N
780,118,1,40.805167,308,Cathedral Pkwy,1,M,-73.966847,1,N,118-1-N,118-1-N
781,119,1,40.800646,309,103 St,1,M,-73.968379,1,N,119-1-N,119-1-N
782,120,1,40.795119,310,96 St,1 2 3,M,-73.972323,1,N,120-1-N,120-1-N
783,120,2,40.794519,310,96 St,1 2 3,M,-73.971723,2,N,120-2-N,120-2-N
784,120,3,40.793919,310,96 St,1 2 3,M,-73.972323,3,N,120-3-N,120-3-N
785,121,1,40.789843999999995,311,86 St,1,M,-73.976218,1,N,121-1-N,121-1-N
786,122,1,40.785134,312,79 St,1,M,-73.979917,1,N,122-1-N,122-1-N
787,123,1,40.779652999999996,313,72 St,1 2 3,M,-73.98197,1,N,123-1-N,123-1-N
788,123,2,40.779053,313,72 St,1 2 3,M,-73.98137,2,N,123-2-N,123-2-N
789,123,3,40.778453,313,72 St,1 2 3,M,-73.98197,3,N,123-3-N,123-3-N
790,124,1,40.77464,314,66 St - Lincoln Center,1,M,-73.982209,1,N,124-1-N,124-1-N
791,125,1,40.769447,614,59 St - Columbus Circle,1,M,-73.981929,1,N,125-1-N,125-1-N
792,126,1,40.762927999999995,316,50 St,1,M,-73.983849,1,N,126-1-N,126-1-N
793,127,1,40.75649,611,Times Sq - 42 St,1 2 3,M,-73.987495,1,N,127-1-N,127-1-N
794,127,2,40.75589,611,Times Sq - 42 St,1 2 3,M,-73.98689499999999,2,N,127-2-N,127-2-N
795,127,3,40.75529,611,Times Sq - 42 St,1 2 3,M,-73.987495,3,N,127-3-N,127-3-N
796,128,1,40.751573,318,34 St - Penn Station,1 2 3,M,-73.991057,1,N,128-1-N,128-1-N
797,128,2,40.750973,318,34 St - Penn Station,1 2 3,M,-73.99045699999999,2,N,128-2-N,128-2-N
798,128,3,40.750373,318,34 St - Penn Station,1 2 3,M,-73.991057,3,N,128-3-N,128-3-N
799,129,1,40.748414999999994,319,28 St,1,M,-73.993365,1,N,129-1-N,129-1-N
800,130,1,40.745281,320,23 St,1,M,-73.995657,1,N,130-1-N,130-1-N
801,131,1,40.742239999999995,321,18 St,1,M,-73.997871,1,N,131-1-N,131-1-N
802,132,1,40.739025999999996,601,14 St,1 2 3,M,-74.000201,1,N,132-1-N,132-1-N
803,132,2,40.738426,601,14 St,1 2 3,M,-73.999601,2,N,132-2-N,132-2-N
804,132,3,40.737826,601,14 St,1 2 3,M,-74.000201,3,N,132-3-N,132-3-N
805,133,1,40.734621999999995,323,Christopher St - Sheridan Sq,1,M,-74.002906,1,N,133-1-N,133-1-N
806,134,1,40.729451,324,Houston St,1,M,-74.005367,1,N,134-1-N,134-1-N
807,135,1,40.724053999999995,325,Canal St,1,M,-74.006277,1,N,135-1-N,135-1-N
808,136,1,40.720518,326,Franklin St,1,M,-74.006886,1,N,136-1-N,136-1-N
809,137,1,40.716677999999995,327,Chambers St,1 2 3,M,-74.009266,1,N,137-1-N,137-1-N
810,137,2,40.716077999999996,327,Chambers St,1 2 3,M,-74.00866599999999,2,N,137-2-N,137-2-N
811,137,3,40.715478,327,Chambers St,1 2 3,M,-74.009266,3,N,137-3-N,137-3-N
812,138,1,40.713035,328,Cortlandt St,1,M,-74.012188,1,N,138-1-N,138-1-N
813,139,1,40.708712999999996,329,Rector St,1,M,-74.013783,1,N,139-1-N,139-1-N
814,140,1,40.702611,635,South Ferry Loop,1,M,-74.013205,1,N,140-1-N,140-1-N
815,201,1,40.904325,416,Wakefield - 241 St,2,Bx,-73.85062,2,N,201-2-N,201-2-N
816,204,1,40.899578999999996,417,Nereid Av,2 5,Bx,-73.854376,2,N,204-2-N,204-2-N
817,204,2,40.898979,417,Nereid Av,2 5,Bx,-73.853776,5,N,204-5-N,204-5-N
818,205,1,40.894392999999994,418,233 St,2 5,Bx,-73.857473,2,N,205-2-N,205-2-N
819,205,2,40.893792999999995,418,233 St,2 5,Bx,-73.856873,5,N,205-5-N,205-5-N
820,206,1,40.889222,419,225 St,2 5,Bx,-73.860341,2,N,206-2-N,206-2-N
821,206,2,40.888622,419,225 St,2 5,Bx,-73.859741,5,N,206-5-N,206-5-N
822,207,1,40.885095,420,219 St,2 5,Bx,-73.862633,2,N,207-2-N,207-2-N
823,207,2,40.884495,420,219 St,2 5,Bx,-73.862033,5,N,207-5-N,207-5-N
824,208,1,40.87905,421,Gun Hill Rd,2 5,Bx,-73.866256,2,N,208-2-N,208-2-N
825,208,2,40.87845,421,Gun Hill Rd,2 5,Bx,-73.865656,5,N,208-5-N,208-5-N
826,209,1,40.872555999999996,422,Burke Av,2 5,Bx,-73.867164,2,N,209-2-N,209-2-N
827,209,2,40.871956,422,Burke Av,2 5,Bx,-73.866564,5,N,209-5-N,209-5-N
828,210,1,40.866662,423,Allerton Av,2 5,Bx,-73.867352,2,N,210-2-N,210-2-N
829,210,2,40.866062,423,Allerton Av,2 5,Bx,-73.86675199999999,5,N,210-5-N,210-5-N
830,211,1,40.858391999999995,424,Pelham Pkwy,2 5,Bx,-73.867615,2,N,211-2-N,211-2-N
831,211,2,40.857791999999996,424,Pelham Pkwy,2 5,Bx,-73.867015,5,N,211-5-N,211-5-N
832,212,1,40.850027999999995,425,Bronx Park East,2 5,Bx,-73.868457,2,N,212-2-N,212-2-N
833,212,2,40.849427999999996,425,Bronx Park East,2 5,Bx,-73.867857,5,N,212-5-N,212-5-N
834,213,1,40.843094,426,E 180 St,2 5,Bx,-73.873488,2,N,213-2-N,213-2-N
835,213,2,40.842494,426,E 180 St,2 5,Bx,-73.87288799999999,5,N,213-5-N,213-5-N
836,214,1,40.841494999999995,427,West Farms Sq - E Tremont Av,2 5,Bx,-73.880049,2,N,214-2-N,214-2-N
837,214,2,40.840894999999996,427,West Farms Sq - E Tremont Av,2 5,Bx,-73.879449,5,N,214-5-N,214-5-N
838,215,1,40.838488,428,174 St,2 5,Bx,-73.887734,2,N,215-2-N,215-2-N
839,215,2,40.837888,428,174 St,2 5,Bx,-73.88713399999999,5,N,215-5-N,215-5-N
840,216,1,40.831193,429,Freeman St,2 5,Bx,-73.891865,2,N,216-2-N,216-2-N
841,216,2,40.830593,429,Freeman St,2 5,Bx,-73.89126499999999,5,N,216-5-N,216-5-N
842,217,1,40.825272999999996,430,Simpson St,2 5,Bx,-73.893064,2,N,217-2-N,217-2-N
843,217,2,40.824673,430,Simpson St,2 5,Bx,-73.89246399999999,5,N,217-5-N,217-5-N
844,218,1,40.823381,431,Intervale Av,2 5,Bx,-73.896736,2,N,218-2-N,218-2-N
845,218,2,40.822781,431,Intervale Av,2 5,Bx,-73.896136,5,N,218-5-N,218-5-N
846,219,1,40.820784999999994,432,Prospect Av,2 5,Bx,-73.90177,2,N,219-2-N,219-2-N
847,219,2,40.820184999999995,432,Prospect Av,2 5,Bx,-73.90117,5,N,219-5-N,219-5-N
848,220,1,40.81769,433,Jackson Av,2 5,Bx,-73.907807,2,N,220-2-N,220-2-N
849,220,2,40.81709,433,Jackson Av,2 5,Bx,-73.907207,5,N,220-5-N,220-5-N
850,221,1,40.817308999999995,434,3 Av - 149 St,2 5,Bx,-73.917757,2,N,221-2-N,221-2-N
851,221,2,40.816708999999996,434,3 Av - 149 St,2 5,Bx,-73.91715699999999,5,N,221-5-N,221-5-N
852,222,1,40.81961,603,149 St - Grand Concourse,2 5,Bx,-73.926718,2,N,222-2-N,222-2-N
853,222,2,40.81901,603,149 St - Grand Concourse,2 5,Bx,-73.92611799999999,5,N,222-5-N,222-5-N
854,224,1,40.815428999999995,438,135 St,2 3,M,-73.94077,2,N,224-2-N,224-2-N
855,224,2,40.814828999999996,438,135 St,2 3,M,-73.94017,3,N,224-3-N,224-3-N
856,225,1,40.808954,439,125 St,2 3,M,-73.945495,2,N,225-2-N,225-2-N
857,225,2,40.808354,439,125 St,2 3,M,-73.94489499999999,3,N,225-3-N,225-3-N
858,226,1,40.803298,440,116 St,2 3,M,-73.949625,2,N,226-2-N,226-2-N
859,226,2,40.802698,440,116 St,2 3,M,-73.94902499999999,3,N,226-3-N,226-3-N
860,227,1,40.800275,441,Central Park North (110 St),2 3,M,-73.951822,2,N,227-2-N,227-2-N
861,227,2,40.799675,441,Central Park North (110 St),2 3,M,-73.951222,3,N,227-3-N,227-3-N
862,228,1,40.714251,624,Park Pl,2 3,M,-74.008811,2,N,228-2-N,228-2-N
863,228,2,40.713651,624,Park Pl,2 3,M,-74.00821099999999,3,N,228-3-N,228-3-N
864,229,1,40.710615999999995,628,Fulton St,2 3,M,-74.006571,2,N,229-2-N,229-2-N
865,229,2,40.710015999999996,628,Fulton St,2 3,M,-74.00597099999999,3,N,229-3-N,229-3-N
866,230,1,40.708020999999995,333,Wall St,2 3,M,-74.0091,2,N,230-2-N,230-2-N
867,230,2,40.707421,333,Wall St,2 3,M,-74.0085,3,N,230-3-N,230-3-N
868,231,1,40.698665999999996,334,Clark St,2 3,Bk,-73.993086,2,N,231-2-N,231-2-N
869,231,2,40.698066,334,Clark St,2 3,Bk,-73.992486,3,N,231-3-N,231-3-N
870,232,1,40.694418999999996,620,Borough Hall,2 3,Bk,-73.989998,2,N,232-2-N,232-2-N
871,232,2,40.693819,620,Borough Hall,2 3,Bk,-73.989398,3,N,232-3-N,232-3-N
872,233,1,40.691745,336,Hoyt St,2 3,Bk,-73.985065,2,N,233-2-N,233-2-N
873,233,2,40.691145,336,Hoyt St,2 3,Bk,-73.984465,3,N,233-3-N,233-3-N
874,234,1,40.689446,337,Nevins St,2 3 4 5,Bk,-73.980492,2,N,234-2-N,234-2-N
875,234,2,40.688846,337,Nevins St,2 3 4 5,Bk,-73.97989199999999,3,N,234-3-N,234-3-N
876,234,3,40.688246,337,Nevins St,2 3 4 5,Bk,-73.980492,4,N,234-4-N,234-4-N
877,234,4,40.688846,337,Nevins St,2 3 4 5,Bk,-73.981092,5,N,234-5-N,234-5-N
878,235,1,40.685559,617,Atlantic Av - Barclays Ctr,2 3,Bk,-73.977666,2,N,235-2-N,235-2-N
879,235,2,40.684959,617,Atlantic Av - Barclays Ctr,2 3,Bk,-73.977066,3,N,235-3-N,235-3-N
880,236,1,40.682029,339,Bergen St,2 3,Bk,-73.975098,2,N,236-2-N,236-2-N
881,236,2,40.681429,339,Bergen St,2 3,Bk,-73.974498,3,N,236-3-N,236-3-N
882,237,1,40.676435,340,Grand Army Plaza,2 3,Bk,-73.971046,2,N,237-2-N,237-2-N
883,237,2,40.675835,340,Grand Army Plaza,2 3,Bk,-73.970446,3,N,237-3-N,237-3-N
884,238,1,40.673187,341,Eastern Pkwy - Brooklyn Museum,2 3,Bk,-73.964375,2,N,238-2-N,238-2-N
885,238,2,40.672587,341,Eastern Pkwy - Brooklyn Museum,2 3,Bk,-73.963775,3,N,238-3-N,238-3-N
886,239,1,40.671882,626,Franklin Av,2 3 4 5,Bk,-73.958131,2,N,239-2-N,239-2-N
887,239,2,40.671282,626,Franklin Av,2 3 4 5,Bk,-73.95753099999999,3,N,239-3-N,239-3-N
888,239,3,40.670682,626,Franklin Av,2 3 4 5,Bk,-73.958131,4,N,239-4-N,239-4-N
889,239,4,40.671282,626,Franklin Av,2 3 4 5,Bk,-73.958731,5,N,239-5-N,239-5-N
890,241,1,40.669083,353,President St,2 5,Bk,-73.950683,2,N,241-2-N,241-2-N
891,241,2,40.668483,353,President St,2 5,Bk,-73.95008299999999,5,N,241-5-N,241-5-N
892,242,1,40.663942,354,Sterling St,2 5,Bk,-73.95085,2,N,242-2-N,242-2-N
893,242,2,40.663342,354,Sterling St,2 5,Bk,-73.95025,5,N,242-5-N,242-5-N
894,243,1,40.657852,355,Winthrop St,2 5,Bk,-73.9502,2,N,243-2-N,243-2-N
895,243,2,40.657252,355,Winthrop St,2 5,Bk,-73.94959999999999,5,N,243-5-N,243-5-N
896,244,1,40.652043,356,Church Av,2 5,Bk,-73.949575,2,N,244-2-N,244-2-N
